file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	96	0.482239787	0.495664	0.07568	0.099426	0.534862
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	97	0.981046178	0.997097	0.10163	0.814765	0.999212
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	98	0.455060222	0.466397	0.0731	0.102636	0.50825415
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	99	0.004065398	0.002651	0.01044	0.001164	0.00589
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	100	0.489692587	0.503307	0.07666	0.13840005	0.540458025
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	101	0.986905245	0.992622	0.05546	0.98394	0.996899
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	102	0.867049807	0.8907	0.12508	0.239388675	0.913132
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	103	0.501302809	0.514551	0.083	0.066192	0.554599
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	105	0.948003346	0.964451	0.10195	0.938772	0.977521
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	106	0.943391947	0.961148	0.10284	0.688832	0.971389
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	107	0.693336997	0.7142815	0.1083	0.198971	0.74015765
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	108	0.97304066	0.998557	0.12291	0.616277475	0.999123
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	109	0.733619237	0.756018	0.11481	0.204954675	0.783074
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	110	0.664400784	0.686901	0.10622	0.123421	0.717979
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	111	0.938473359	0.951826	0.10375	0.931398	0.968541
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	112	0.707239354	0.726841	0.10721	0.210055225	0.752761875
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	113	0.491243047	0.508993	0.08863	0.111193	0.540893
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	114	0.915473014	0.932059	0.09886	0.781426	0.948088
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	115	0.982425464	0.995843	0.09277	0.982019	0.99962
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	116	0.738453345	0.761322	0.11081	0.211033275	0.78882635
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	117	0.984501543	0.997946	0.08788	0.988743	0.99973
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	118	0.43727313	0.451386	0.07231	0.086242	0.483903
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	119	0.099641591	0.102769	0.02015	0.012423	0.122000375
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	120	0.980901606	0.997385	0.11294	0.994248	0.999395
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	121	0.097661739	0.098803	0.01588	0.052062675	0.119999
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	122	0.719798299	0.735973	0.09659	0.275634	0.769219
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	123	0.958825927	0.9687165	0.08331	0.955707	0.981055
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	124	0.797499589	0.814187	0.10789	0.474806275	0.843048725
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	125	0.981887559	0.998569	0.09829	0.803296	0.999763
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	127	0.426626138	0.4404065	0.0733	0.07917205	0.4737285
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	128	0.932309312	0.95257	0.1074	0.533893125	0.967857
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	129	0.850424659	0.869627	0.11465	0.303112075	0.892843
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	130	0.850530688	0.869599	0.10759	0.391249	0.892674
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	131	0.844560698	0.868112	0.12527	0.241927	0.886218
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	132	0.562617895	0.576569	0.08987	0.109844	0.613263
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	133	0.561167023	0.579338	0.08889	0.110799	0.6071461
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	134	0.559972981	0.575473	0.08804	0.138643	0.608988
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	135	0.336288642	0.346298	0.05826	0.048407	0.380594825
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	136	0.983740605	0.998034	0.10044	0.99016	0.999525
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	137	0.602365153	0.6173285	0.09126	0.176323025	0.658872
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	138	0.980109818	0.997808	0.09636	0.678728	0.999536
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	139	0.975800259	0.988824	0.09584	0.943092	0.995104
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	140	0.977734583	0.988493	0.07394	0.955588	0.992355
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	141	0.483020363	0.494466	0.07757	0.099472	0.536282
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	142	0.880017201	0.899623	0.11997	0.301021475	0.922488775
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	143	0.835312759	0.857795	0.12705	0.231422	0.882789
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	144	0.454806313	0.466747	0.07286	0.059947	0.500613
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	145	0.455757687	0.472189	0.07865	0.096801	0.5000026
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	146	0.953441473	0.966686	0.08833	0.944225175	0.976048
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	148	0.474375554	0.486855	0.07722	0.071948675	0.522234
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	149	0.47848943	0.494561	0.07967	0.0575	0.530681
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	150	0.524114896	0.536325	0.08394	0.107452	0.571404
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	151	0.516919326	0.533814	0.08838	0.072237	0.56683325
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	152	0.467772462	0.4803	0.07521	0.09442205	0.515574
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	153	0.643741953	0.659335	0.09825	0.1684155	0.695173
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	154	0.382411574	0.394163	0.06476	0.067792	0.426696
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	155	0.403574128	0.415706	0.06355	0.083339	0.452089
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	156	0.900109478	0.920946	0.11612	0.457814	0.941584275
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	157	0.969704637	0.984114	0.09059	0.8439426	0.990973
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	158	0.979603138	0.989949	0.0858	0.977495	0.993412
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	159	0.490423636	0.5035205	0.07995	0.068043	0.538803
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	160	0.973016154	0.986475	0.09475	0.94085615	0.994511
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	161	0.656109781	0.6719595	0.10081	0.152347925	0.7065216
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	162	0.980644892	0.994182	0.09559	0.944961525	0.997177
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	163	0.985009595	0.997903	0.08011	0.941635	0.999327
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	164	0.807005648	0.827966	0.12015	0.257597025	0.855968
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	165	0.972714188	0.979886	0.0745	0.969294	0.993441
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	166	0.008104311	0.008029	0.0047	0.001875	0.015082
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	167	0.564374644	0.582616	0.09012	0.114789	0.615406575
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	168	0.984383858	0.994867	0.08848	0.9736558	0.998201
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	169	0.97880135	0.993959	0.10582	0.963302	0.999324
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	170	0.449782279	0.463474	0.07901	0.064397	0.4971059
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	171	0.938760694	0.956405	0.1048	0.72481615	0.9649135
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	172	0.980919817	0.996892	0.09516	0.784719875	0.999516
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	173	0.382961732	0.39603	0.06622	0.08827	0.433079725
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	174	0.982558399	0.997804	0.09189	0.844334	0.999375
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	175	0.979735212	0.989512	0.07562	0.917839	0.994643
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	176	0.530899132	0.544391	0.086	0.102437	0.585813525
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	177	0.844182788	0.866606	0.11962	0.248169	0.891926
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	178	0.175948316	0.179809	0.03089	0.051524	0.208866
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	179	0.186750044	0.192072	0.03314	0.036109	0.220941
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	181	0.201649375	0.205396	0.03232	0.051344	0.237012
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	182	0.981400161	0.99855	0.10185	0.686497	0.999908
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	183	0.207603667	0.213593	0.03799	0.044357	0.252027
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	184	0.915324382	0.936425	0.11856	0.422537	0.950290825
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	185	0.957712502	0.975312	0.10289	0.744482375	0.987138
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	186	0.917591316	0.937558	0.11106	0.50718	0.954376
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	187	0.978776375	0.998313	0.11094	0.63834115	0.999804
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	188	0.913133546	0.936384	0.12057	0.461462	0.948667
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	189	0.975456851	0.98585	0.08339	0.975897	0.991513
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	190	0.928502603	0.945986	0.11035	0.48953	0.958876
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	191	0.979937216	0.990867	0.08596	0.981633	0.995645
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	192	0.602416978	0.620125	0.09745	0.119914	0.65724
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	194	0.014494871	0.014639	0.00582	0.006686	0.028956
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	195	0.974243595	0.988594	0.08802	0.886877	0.994897
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	196	0.977254622	0.99761	0.10921	0.655952	0.999119
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	197	0.83891437	0.861682	0.12078	0.2480452	0.887617
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	198	0.290721595	0.298932	0.05082	0.058715	0.331665
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	202	0.512109368	0.52423	0.07947	0.146967	0.557119
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	203	0.507566113	0.519328	0.0833	0.074121	0.554478
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	205	0.871426104	0.891562	0.11667	0.354708275	0.913099
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	206	0.817898881	0.8420345	0.11819	0.190779725	0.865917
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	207	0.799055415	0.817966	0.11334	0.152357975	0.843109
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	208	0.984172076	0.997667	0.08807	0.956353	0.998909
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	209	0.978239848	0.998001	0.11947	0.746548425	0.999629
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	210	0.975457205	0.998372	0.12338	0.707966	0.999411
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	211	0.004184168	0.00334	0.00501	0.000245	0.010824
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	213	0.851990805	0.872848	0.11916	0.389544	0.896887175
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	214	0.618690156	0.637183	0.09406	0.16630905	0.667446
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	215	0.355059831	0.364903	0.05826	0.078906	0.400611
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	216	0.97786815	0.998016	0.11963	0.760269	0.999188
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	217	0.903017541	0.926881	0.12026	0.399481	0.939255
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	218	0.903005138	0.925798	0.12045	0.408479	0.946464
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	219	0.986271005	0.998795	0.07904	0.92931	0.999351
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	220	0.983934428	0.997259	0.09818	0.987386	0.999203
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	221	0.985338739	0.998938	0.08191	0.755342	0.999919
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	222	0.932791569	0.953299	0.11091	0.537596	0.965086
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	223	0.068170681	0.067863	0.01301	0.026190875	0.088778
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	224	0.9920811	0.998095	0.06045	0.992643	0.999518
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	225	0.930730378	0.952002	0.11284	0.6021597	0.961167
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	226	0.90493312	0.933091	0.1281	0.29907	0.946375
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	227	0.941241715	0.950876	0.07471	0.927568	0.96224015
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	228	0.858850317	0.879436	0.11108	0.4934362	0.901616
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	229	0.859103417	0.877277	0.11814	0.482063	0.908929625
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	230	0.976279166	0.989989	0.09284	0.973878	0.994603
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	231	0.895692884	0.916908	0.11969	0.476483775	0.932469025
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	232	0.515736526	0.530379	0.08425	0.133258	0.567554
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	233	0.59347779	0.611021	0.09467	0.114951	0.640607
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	234	0.592394606	0.612943	0.09613	0.131703	0.646574
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	235	0.981596058	0.998012	0.10111	0.955763	0.999498
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	236	0.438306096	0.4506505	0.07055	0.081029225	0.48447675
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	237	0.827104909	0.847154	0.11034	0.225781	0.870143
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	238	0.855180204	0.878687	0.12303	0.35321795	0.899878
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	239	0.844809618	0.873031	0.13983	0.23997	0.89751565
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	240	0.546302876	0.55984	0.08396	0.120754	0.595
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	241	0.18841933	0.191188	0.03008	0.069055575	0.22061295
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	242	0.642987411	0.664244	0.10448	0.13807	0.695564
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	243	0.52775351	0.542291	0.08179	0.140299	0.580697
